Galaxy_ID,RA,Dec,Stellar Mass,Redshift,SFR,Scale length,F444W_Asymmetry_Median,F410M_Asymmetry_Median,F356W_Asymmetry_Median,F277W_Asymmetry_Median,F200W_Asymmetry_Median,F160W_Asymmetry_Median,F125W_Asymmetry_Median,F115W_Asymmetry_Median,F606W_Asymmetry_Median,F814W_Asymmetry_Median
30911,214.825733,52.878989,9.42,2.46,2.549,5.03030303030303,0.1494605116447291,0.15936154128519855,0.16448003995155108,0.16516048806525524,0.18448741166518842,0.19759238867803564,0.16660397325574167,0.19069486165325505,0.2266452021850337,0.22968764141881937
30918,214.96335,52.979492,8.69,1.173,0.3646,2.3434343434343434,0.15792508302329633,0.13785451571737445,0.143464462482736,0.1465283597287214,0.16170258499336787,0.11415284652822277,0.11791216992010914,0.13666668347619687,0.13812007824602568,0.11739421736074462
31001,214.764234,52.83337,9.13,4.108,15.18,2.1515151515151514,0.23450918917423874,0.23359388752378313,0.2766039699046168,0.25796348678970404,0.2941649982314113,0.11359889426575123,0.12593611429314944,0.22449532211344864,0.14516599239293365,0.1506655734598517
31063,214.916118,52.942602,8.53,0.825,4.9e-05,2.5353535353535355,0.11081836490156699,0.10996286220118401,0.10565634985874564,0.12080163226732801,0.12061994130835511,0.11263103295188409,0.10646025012508491,0.13508195093972622,0.11640338531612912,0.14359626824347854
31085,214.932501,52.956889,9.17,3.362,82.29,4.262626262626263,0.17891751990850754,0.1865473017462993,0.20268682331836102,0.20878799260726938,0.2823207613918326,0.1314009149629638,0.1359493106763591,0.2568980570826082,0.19236317088299354,0.19851159976187044
31189,214.824968,52.87852,8.96,2.263,0.4988,2.5353535353535355,0.17474358884586794,0.2000344905935163,0.21142297952311706,0.21206914724237247,0.2865265469344644,0.17594620724285703,0.1153709187137687,0.2654545042748472,0.1814974590372646,0.15348831926567874
31281,214.778054,52.844314,10.5,1.554,89.76,2.5353535353535355,0.13369723046389925,0.13150682941805697,0.14606107062011114,0.16746232654686546,0.24119064337409138,0.0873549514319017,0.1039972306014292,0.2209530459565887,0.1301339194275234,0.12280190860028775
31283,214.806207,52.865605,9.84,4.832,17.82,2.3434343434343434,0.15551325826945586,0.17389520152327181,0.19988494060215978,0.1960471222019473,0.21726112522939534,0.13372893546616646,0.13567700326534796,0.2552562203175247,0.15000578939483955,0.21290398113143819
31305,214.753261,52.826343,9.06,1.644,0.5934,2.3434343434343434,0.1575292315290572,0.1571269580641407,0.15472686101667238,0.16805990172195678,0.17429173062705106,0.13092211212798877,0.1380350822091838,0.19853917317482048,0.16237628970490403,0.16894203713546513
31342,214.904072,52.932704,10.5,2.134,9.942,2.5353535353535355,0.10034210574426333,0.12675810577632207,0.10843583111003402,0.12369963269916143,0.16221577740715404,0.1578167102043771,0.1283143643571296,0.1839789388655491,0.14589930684768548,0.15364738900413588
31448,214.807468,52.861879,9.46,1.78,1.037,2.727272727272727,0.08585297027978223,0.10943174655991832,0.10081170231047026,0.10914419182542756,0.112162859454711,0.10910501916886495,0.1299736724307068,0.128732444675701,0.12950614697157253,0.12885312364241128
31580,214.777312,52.841828,9.49,1.792,1.416,2.919191919191919,0.10405188695926557,0.12191189665574828,0.12795865941217943,0.1468445426396987,0.19154544191048228,0.11505554563908468,0.1258008723627564,0.26414311445729444,0.27942918001237593,0.24299610644731073
31615,214.918492,52.942306,9.03,1.825,1.207,2.5353535353535355,0.2125785166500061,0.20504159252645446,0.24261175521493056,0.25746278010714274,0.2610485049905392,0.15917720888749176,0.1543278972999279,0.2475984481733307,0.20474907470053275,0.17346117809447475
31715,214.979411,52.993487,9.06,1.231,1.085,2.5353535353535355,0.140949250467213,0.1473172771396751,0.14514070827399356,0.16712717055365092,0.1726308955977554,0.14461317573365692,0.1456589331062358,0.17833689200748193,0.12546681105344498,0.14409907805056432
31775,214.802973,52.862255,10.0,3.103,17.13,2.919191919191919,0.6343566591171945,0.6009372358892429,0.6140260548236596,0.6222787084753738,0.6278372176439431,0.39331730921050523,0.25442150556904175,0.4930469429350722,0.2941192828740037,0.37861787086140675
36500,214.841704,52.82178,9.45,4.107,1.479,1.7676767676767677,0.4812601683054313,0.48682317818810006,0.6942300981659513,0.757008971721446,0.5195508217791613,0.24896631100122607,0.2313107296872191,0.41459096799577344,0.25468682264266207,0.2959345783175522
36855,214.819181,52.812344,8.21,1.292,0.000432,4.454545454545454,0.24060445657525603,0.2619955262983138,0.41321531973382053,0.46364189818510393,0.3698490212657804,0.11358386869193071,0.10664315273802602,0.2923229820526849,0.11169633001421189,0.12382370256556789
37383,214.86282,52.852414,8.29,1.477,0.03895,2.3434343434343434,0.20337171382518357,0.20271131964827394,0.2831183338750785,0.27091050060553123,0.19502670088529994,0.11853886593186959,0.11933611352084292,0.19265585848644737,0.1274588237451037,0.1520023312090814
37407,214.87091,52.85863,8.38,1.616,0.05905,5.4141414141414135,0.2807897435868408,0.2462464640381998,0.5047113672955404,0.5118565323773525,0.35377920326716183,0.135185049652596,0.10895101548903058,0.3066761607738713,0.12557569871287413,0.11178273553128437
37745,214.857583,52.854763,8.59,2.275,0.448,6.949494949494949,0.18345534555050128,0.15636412968358065,0.3382594876086207,0.3137764731189412,0.19709068009739023,0.0999984965497748,0.09696061331344295,0.12444709029873541,0.10874139236235367,0.10631415548154086
37799,214.803431,52.817267,8.8,2.02,0.2032,3.111111111111111,0.18712946911085854,0.16946807608590897,0.18263178429126925,0.21432174799824355,0.19587872223761474,0.11733296103955684,0.10369566003280124,0.13073479116262587,0.1110750882466206,0.12546683585179857
37943,214.804831,52.820757,8.33,4.2,4.447,1.7676767676767677,0.1401069518446748,0.14875398258959693,0.19557743183482112,0.21657508011877777,0.25299905672816625,0.13599453668875244,0.11966938706256494,0.2530682911874783,0.14494870999015613,0.16093823202292362
38061,215.029724,52.982346,8.22,1.667,0.1327,4.454545454545454,0.23585192276006084,0.1861972496823387,0.3654369503572591,0.43844904285986325,0.2754730304241934,0.12237181042720757,0.11890826348588088,0.20141732466763168,0.13742068300682278,0.14283613486619123
38101,215.025661,52.98012,9.24,3.975,1.456,1.9595959595959596,0.1949218304739961,0.21482744320247915,0.2750848730687504,0.30424000479731883,0.2656208475455003,0.12572343116607065,0.11934336492424732,0.15499839396671128,0.14006294850866063,0.1590604043912457
38193,214.890912,52.886047,8.29,2.51,1.14,5.4141414141414135,0.23076967874241064,0.25768901599084426,0.40977438694816526,0.4417937738947294,0.31321705268721645,0.16756845640379497,0.16725596142402682,0.22409159366463924,0.19778526757160517,0.1801067788624347
38206,214.873047,52.873647,9.44,3.27,1.153,5.03030303030303,0.18233047545429482,0.20775714091267622,0.40897459793898633,0.4655719067987748,0.2826500635485747,0.13848134959199554,0.1249456520020562,0.23955576457059813,0.12376584102627261,0.14813065242279583
38267,214.842361,52.852986,8.59,3.86,0.3479,2.1515151515151514,0.24720006945529865,0.21027699663799604,0.33396969885816674,0.34647302967501636,0.26154935930651024,0.155030157247543,0.15214639863846507,0.19875233354286959,0.13450835191858718,0.15363693090876834
38291,214.962019,52.938222,9.04,3.327,14.7,3.3030303030303028,0.24337844502104036,0.26698749451647585,0.347313043074247,0.365800946062245,0.3089759801374199,0.1383270651394496,0.13028141828565992,0.23695643427259575,0.17558236098778027,0.16362351236662565
38376,214.933595,52.919471,8.48,1.635,0.05526,1.9595959595959596,0.22943035553006402,0.16757732600600395,0.24294911656315932,0.29950916301717356,0.22545707120125602,0.12391008872877896,0.10952980182157038,0.19150720218891176,0.14109266308053187,0.13050046292083795
38459,214.978319,52.952634,9.3,2.894,0.5366,2.919191919191919,0.12485343276265823,0.15548683059130533,0.12543890566091298,0.14379670182445026,0.13242800914633307,0.12042468438071322,0.1208477363235371,0.1172052788592085,0.1247917636704702,0.14068255255794385
38485,215.012235,52.977011,8.59,2.67,0.6477,2.3434343434343434,0.16565197214505306,0.15386253132432623,0.19459972557334132,0.17762177886632396,0.30690432428111014,0.1601655396915655,0.1265151675543577,0.16863887148357662,0.15787620048832918,0.14991605829520094
38554,214.941599,52.928439,9.35,5.68,0.8107,9.444444444444445,0.44027433092877866,0.30990243617204294,0.5062739910014937,0.4520305581176022,0.273837470168397,0.13562217369414709,0.1400574802562074,0.32959184272912356,0.15553723933535085,0.15597932394237196
38729,214.945918,52.934531,8.08,1.622,3.723,2.1515151515151514,0.21884671688757878,0.20146787667384783,0.3214692009851472,0.3078996550281478,0.2608377360589891,0.13964801396959464,0.12159497488677906,0.2031642711534704,0.15053932408715842,0.14014751381182172
38922,214.866058,52.881575,8.68,3.907,1.467,1.9595959595959596,0.18037451809741867,0.23071820815112304,0.26102947249616004,0.2968698560938072,0.24039659739115465,0.17152367716983305,0.16730732293259643,0.2285764299998742,0.17824265558784108,0.21163211218630407
38980,214.886183,52.896773,8.38,3.613,0.9172,3.3030303030303028,0.19370151708229827,0.19460261589429323,0.2885684407411822,0.3423474728741236,0.227176533882663,0.10466254037686482,0.1033718790697542,0.19669096238364675,0.12904740497187406,0.1544853228142548
39147,215.004501,52.983514,10.8,4.245,1503.0,2.727272727272727,0.10157993695713696,0.10075952855032091,0.10576968110932727,0.10770460120517751,0.23387402928231932,0.13659697679323096,0.13274146930895617,0.16170034259668242,0.1598910384332372,0.16302577512341399
39197,214.82031,52.853657,8.79,2.423,0.07424,2.1515151515151514,0.22032072859354174,0.19661339744250558,0.32873406267929006,0.27621059882389054,0.19907983889528313,0.12400713607607952,0.14706613984929734,0.23204021158590457,0.12354686917377475,0.14355648236396457
39355,214.836534,52.867839,8.26,3.107,0.5143,3.494949494949495,0.2579676145442978,0.24503911421490077,0.2912502560068655,0.40136534965388015,0.28408051751350705,0.1264288820687361,0.10825665313579251,0.19029187855878515,0.1512041129614144,0.15642330613765723
39519,214.788857,52.836573,7.89,1.237,0.08016,4.262626262626263,0.23675874191538937,0.253379046169832,0.45384633775055644,0.4928003155654698,0.34079088411723835,0.16670429396315628,0.17421516951259797,0.3248969129178786,0.16789810188940751,0.18389261591236325
39554,214.951833,52.952845,8.72,2.133,0.4253,1.9595959595959596,0.22828171474772962,0.2343239881782886,0.3399844316817672,0.3363350014528501,0.26855133829558314,0.12384942311866319,0.12499819476528301,0.18462545035377287,0.156651777663236,0.13665870511398426
39696,214.925353,52.936399,8.8,2.931,0.9763,2.1515151515151514,0.3344031661943071,0.307859188443918,0.4578050860416723,0.42666493400849237,0.3111241468834901,0.1868071544601465,0.2246641911734435,0.20416287202386457,0.1982632785164172,0.20765261158085313
39978,214.91876,52.936608,8.77,2.221,0.09943,3.3030303030303028,0.20272810376960215,0.23387455839865773,0.30068393244448377,0.3010749322862374,0.18125779174371554,0.11792567531741102,0.12466327608924388,0.15449752493007998,0.12217443537588649,0.1259731559259616
40107,214.814492,52.864947,8.6,4.072,2.479,4.454545454545454,0.17814435010572854,0.16789683274150075,0.25727173255480995,0.3217320192991723,0.2666696043505277,0.11989554188433439,0.11728632260784926,0.245044125922178,0.12747556398055923,0.1602411434159427
40210,214.775409,52.83853,8.55,2.813,0.3429,6.373737373737374,0.1471064017016382,0.15275929170405372,0.16062554181892585,0.23166295466473386,0.1437158784235209,0.10076664788470682,0.09802703025792185,0.13600414260013607,0.10009667304840027,0.12093510114943928
40295,214.806213,52.861999,8.25,2.067,5.919,2.3434343434343434,0.19961667467389926,0.2051656319427153,0.2204449645245974,0.32723726890740074,0.3058998191123131,0.13747515344622557,0.12504668392683205,0.21422728385222622,0.15355494375039114,0.16968004450336266
40394,214.999013,53.000304,7.42,0.444,0.001149,2.3434343434343434,0.3132980754212315,0.2853231519543297,0.5748978068406532,0.6445658277925376,0.33603322668025226,0.11634955028472767,0.11783624699275409,0.3402849826352241,0.13655063637807074,0.18474131403060773
40607,214.747869,52.839382,8.14,1.689,1.481,1.9595959595959596,0.13890431907297762,0.17295792367650825,0.17912436866316117,0.19813257780912735,0.18032033980653492,0.1277083193186302,0.1189545840562375,0.15929348608598176,0.1290375797146897,0.14954338140382328
40990,214.823428,52.886855,8.87,2.396,0.1263,5.222222222222222,0.35374790080804186,0.3440919783934707,0.47166176712692964,0.4351878919982445,0.2476450961226842,0.14122221880865454,0.12677712941619532,0.16805403401038704,0.12912390841148846,0.10661878435825303
41000,215.003058,53.01369,8.77,3.003,1.828,2.5353535353535355,0.13929820626204908,0.15682057304647085,0.1438566867196136,0.16339304049404071,0.1738244725872961,0.10868964056966204,0.11823959670679442,0.1514613955332254,0.1400753098884579,0.13867560011691082
41026,214.743128,52.829018,8.66,1.917,0.07552,2.5353535353535355,0.17849972632285832,0.16141334249569508,0.1834966391945891,0.21927613278228703,0.17755411566959695,0.12284554122081687,0.1370893520415024,0.16353372026757496,0.1607253763026123,0.1425354602846824
41153,214.766395,52.8455,8.89,4.15,0.4063,1.3838383838383839,0.18941851661316997,0.18746772174697257,0.34439984333131,0.35782009529250214,0.2517049144757061,0.1386589822001058,0.11935882946322235,0.3263627184527954,0.1600120393244093,0.16379020538628192
